alcohol,amount,attributes,company,description,dilivery,image_src,price,stock,title,url
&nbsp,&nbsp,{},,Das Mousepad zeigt Schottland mit seinen Brennereien.,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_ZMOUSSCHO_1.jpg,"9,90",sofort lieferbar,Mousepad Schottland,https://www.whisky.de/shop/Zubehoer/Buecher-Poster/Mousepad-Schottland.html?&searchorigin=2
&nbsp,&nbsp,{},,"Die Tasting Map ""Scotland's Distilleries"" zeigt mehr als 400 schottische Brennereien. Die Destillerien sind in mehrere Kategorien unterteilt und farblich markiert. Ideal für Ihre Tastings!",inkl. 7% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_ZTASMAPSC_1.jpg,"4,95",sofort lieferbar,Tasting Map Schottland,https://www.whisky.de/shop/Zubehoer/Buecher-Poster/Tasting-Map-Schottland.html?&searchorigin=2
"43,6 % vol","0,7 Liter",{'Sorte:': 'Single Grain Whiskey'},Clonakilty Distillery Dunowen FarmArdfield Clonakilty Co. Cork P85 K720/IE,"Die Clonakilty Brennerei befindet sich im Süden Irlands, an den rauen Klippen des Atlantiks. Die Familie Scully betreibt seit der 8. Generation Gerstenfelder am Fuße des Galley Head Leuchtturms. Die Lagerhäuser, die direkt an der Küste liegen, sowie das mediterrane Klima der Atlantikküste verleihen dem Whiskey einen maritimen und lebhaften Charakter. Dieser Single Grain Whiskey erhielt ein Finish in einem Bordeaux Rotweinfass.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_CLONA0BO0_1.jpg,"54,90",sofort lieferbar,Clonakilty Bordeaux Finish,https://www.whisky.de/shop/Schottland/Blend-Grain/Clonakilty-Bordeaux-Finish.html?&searchorigin=2
43 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whiskey'},Kilbeggan Whiskey Ltd Kilbeggan Distillery Lower Main Street Kilbeggan/IE,"Für diese besondere Distillers Edition wurde der rauchige Connemara in Sherryfässern nachgereift. Die Alkoholstärke von 43% vol ist höher, als die üblichen 40% vol bei Connemara.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_CONNEDE01_1.jpg,"36,90",sofort lieferbar,Connemara Distillers Edition,https://www.whisky.de/shop/Irland/Single-Malt/Connemara-Distillers-Edition.html?&searchorigin=2
"53,3 % vol","0,7 Liter","{'Sorte:': 'Single Malt Whisky', 'Abfüller:': 'Gordon & MacPhail'}",Gordon & MacPhail Boroughbriggs Road Elgin Moray IV30 1JY/GB,Bereits seit den 60ern besteht die Connoisseurs Choice Serie des unabhängigen Abfüllers Gordon & MacPhail. 2018 folgte eine Neuaufstellung des kompletten Sortiments. Die Connoisseurs Choice Reihe enthält jetzt auch fassstarke Editionen oder spezielle Nachreifungen. Jeder Single Malt wird als Einzelfass oder aus wenigen Fässern kreiert. Auf dem Flaschenetikett finden sich detaillierte Informationen über Jahrgang und Fasstyp.,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_ABERF95GM_1.jpg,"188,00",sofort lieferbar,Aberfeldy Conn. Cask Strength 24J-1995/2019,https://www.whisky.de/shop/Schottland/Single-Malt/Aberfeldy-Conn-Cask-Strength-24J-1995-2019.html?&searchorigin=2
"51,5 % vol","0,7 Liter","{'Sorte:': 'Single Malt Whisky', 'Abfüller:': 'Signatory'}",Signatory Vintage Scotch Whisky Co. Ltd. Pitlochry PH16 5JP/GB,"Dieser Balmenach von Signatory Vintage wurde exklusiv für Whisky.de abgefüllt. Der Single Malt reifte 30 Jahre in einem Hogshead. Die Abfüllung gehört zur Cask Strength Collection, in der die Whiskys direkt in Fassstärke abgefüllt wurden. Sie sind besonders für fortgeschrittene Genießer empfehlenswert. Alle Flaschen tragen genaue Informationen über die Brenn- und Abfülldaten sowie die Fässer.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_BALME88SI_1.jpg,"168,00",sofort lieferbar,Balmenach 'Whisky.de exklusiv' 30J-1988/2019,https://www.whisky.de/shop/Aktuell/Neue-Artikel/Balmenach-Whisky-de-exklusiv-30J-1988-2019.html?&searchorigin=2
43 % vol,"0,7 Liter","{'Sorte:': 'Single Grain Whisky', 'Abfüller:': 'Signatory'}",Signatory Vintage Scotch Whisky Co. Ltd. Pitlochry PH16 5JP/GB,Dieser Ayrshire wurde vom unabhängigen Abfüller Signatory Vintage herausgebracht. Andrew Symington gründete sein Unternehmen Ende der 80er Jahre und pflegte schon immer einen guten Kontakt zu den Brennereien. Heute kann er ein über 10.000 Fässer starkes Lager sein Eigen nennen. ,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_AYRSH98SI_1.jpg,"26,90",sofort lieferbar,Ayrshire 1998/2015,https://www.whisky.de/shop/Schottland/Blend-Grain/Ayrshire-1998-2015.html?&searchorigin=2
"54,7 % vol","0,7 Liter","{'Sorte:': 'Single Grain Whisky', 'Abfüller:': 'Signatory'}",Signatory Vintage Scotch Whisky Co. Ltd. Pitlochry PH16 5JP/GB,Dieser Caledonian wurde vom unabhängigen Abfüller Signatory Vintage herausgebracht. Andrew Symington gründete sein Unternehmen Ende der 80er Jahre und pflegte schon immer einen guten Kontakt zu den Brennereien. Heute kann er ein über 10.000 Fässer starkes Lager sein Eigen nennen. ,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_CALED87SI_1.jpg,"208,00",geringer Vorrat,Caledonian 29J-1987/2017,https://www.whisky.de/shop/Schottland/Blend-Grain/Caledonian-29J-1987-2017.html?&searchorigin=2
"53,3 % vol","0,7 Liter",{'Sorte:': 'Single Grain Whisky'},Caledonian 5 Lochside Way Edinburgh EH12 9DT/GB,Seit 1988 ist die Grain Brennerei Caledonian geschlossen. Im Zuge der Special Releases füllte Diageo diesen seltenen Single Grain als bisher älteste Originalabfüllung in Fassstärke ab.,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_CALLY4000_1.jpg,"558,00",geringer Vorrat,The Cally 40J-1974/2015,https://www.whisky.de/shop/Schottland/Blend-Grain/The-Cally-40J-1974-2015.html?&searchorigin=2
"55,3 % vol","0,7 Liter","{'Sorte:': 'Single Grain Whisky', 'Abfüller:': 'Signatory'}",Signatory Vintage Scotch Whisky Co. Ltd. Pitlochry PH16 5JP/GB,Dieser Cambus wurde vom unabhängigen Abfüller Signatory Vintage herausgebracht. Andrew Symington gründete sein Unternehmen Ende der 80er Jahre und pflegte schon immer einen guten Kontakt zu den Brennereien. Heute kann er ein über 10.000 Fässer starkes Lager sein Eigen nennen. ,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_CAMBU91S3_1.jpg,"118,50",sofort lieferbar,Cambus 26J-1991/2018,https://www.whisky.de/shop/Schottland/Blend-Grain/Cambus-26J-1991-2018.html?&searchorigin=2
40 % vol,"0,7 Liter",{'Sorte:': 'Single Grain Whisky'},Cameronbridge Distillery Leven Fife KY8 5RL/GB,"Die Cameronbridge Distillerie, das Juwel der schottischen Grain Brennereien, wurde 1823 gegründet. Barnard, der große Whisky-Historiker schrieb im Jahre 1887, dass der Whisky der in Cameronbridge produziert wurde, keine Konkurrenz der Welt fürchten müsse.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_CAMER0000_1.jpg,"19,90",sofort lieferbar,Cameron Brig,https://www.whisky.de/shop/Schottland/Blend-Grain/Cameron-Brig.html?&searchorigin=2
56 % vol,"0,7 Liter","{'Sorte:': 'Single Grain Whisky', 'Abfüller:': 'Spirit & Cask'}",Whiskymax Industriestr. 18 63533 Mainhausen/DE,"Die Abfüllungen der Spirit & Cask Range von Whiskymax werden von den Rare Malt Managern selbst ausgesucht. Jeder Whisky wird als Einzelfass abgefüllt, in Trink- oder Fassstärke. Spirit & Cask ist nur in Deutschland erhältlich.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_CAMER95SC_1.jpg,"81,90",sofort lieferbar,Cameronbridge 1995/2018,https://www.whisky.de/shop/Schottland/Blend-Grain/Cameronbridge-1995-2018.html?&searchorigin=2
"47,4 % vol","0,7 Liter","{'Sorte:': 'Single Grain Whisky', 'Abfüller:': 'Douglas Laing'}",Douglas Laing & Co. Ltd. Douglas House 18 Lynedoch Crescent Glasgow G3 6EQ/GB,In der Old Particular Serie des unabhängigen Abfüllers Douglas Laing werden nur besondere Whiskys (particular) ungefärbt und nicht kühlgefiltert abgefüllt.,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_CAMER91OP_1.jpg,"98,90",sofort lieferbar,Cameronbridge Old Particular 27J-1991/2019,https://www.whisky.de/shop/Schottland/Blend-Grain/Cameronbridge-Old-Particular-27J-1991-2019.html?&searchorigin=2
"46,2 % vol","0,7 Liter","{'Sorte:': 'Single Grain Whisky', 'Abfüller:': 'Signatory'}",Signatory Vintage Scotch Whisky Co. Ltd. Pitlochry PH16 5JP/GB,Dieser Cameronbridge wurde vom unabhängigen Abfüller Signatory Vintage herausgebracht. Andrew Symington gründete sein Unternehmen Ende der 80er Jahre und pflegte schon immer einen guten Kontakt zu den Brennereien. Heute kann er ein über 10.000 Fässer starkes Lager sein Eigen nennen. ,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_CAMER84SI_1.jpg,"168,00","geringer Vorrat, Nachfolger da",Cameronbridge 33J-1984/2018,https://www.whisky.de/shop/Schottland/Blend-Grain/Cameronbridge-33J-1984-2018.html?&searchorigin=2
"49,8 % vol","0,7 Liter","{'Sorte:': 'Single Grain Whisky', 'Abfüller:': 'Signatory'}",Signatory Vintage Scotch Whisky Co. Ltd. Pitlochry PH16 5JP/GB,Dieser Cameronbridge wurde vom unabhängigen Abfüller Signatory Vintage herausgebracht. Andrew Symington gründete sein Unternehmen Ende der 80er Jahre und pflegte schon immer einen guten Kontakt zu den Brennereien. Heute kann er ein über 10.000 Fässer starkes Lager sein Eigen nennen. ,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_CAMER84S2_1.jpg,"178,00",sofort lieferbar,Cameronbridge 34J-1984/2018,https://www.whisky.de/shop/Schottland/Blend-Grain/Cameronbridge-34J-1984-2018.html?&searchorigin=2
43 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whiskey'},Kilbeggan Whiskey Ltd Kilbeggan Distillery Lower Main Street Kilbeggan/IE,"Für diese besondere Distillers Edition wurde der rauchige Connemara in Sherryfässern nachgereift. Die Alkoholstärke von 43% vol ist höher, als die üblichen 40% vol bei Connemara.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_CONNEDEGL_1.jpg,"42,90",sofort lieferbar,Connemara Distillers Edition mit 2 Gläsern,https://www.whisky.de/shop/Irland/Single-Malt/Connemara-Distillers-Edition-mit-2-Glaesern.html?&searchorigin=2
40 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whiskey'},Kilbeggan Whiskey Ltd Kilbeggan Distillery Lower Main Street Kilbeggan/IE,"Jedes Jahr werden einige der besten Fässer ausgewählt, um den 12-jährigen Connemara abzufüllen. Das Ergebnis ist ein komplexer, seidig weicher Whiskey mit einem kräftigen Raucharoma. Der Connemara ist einer der wenigen rauchigen irischen Single Malts. Connemara vereint harmonisch kräftigen Torfrauch mit süßen Früchten und Vanille. Mit verbundenen Augen fühlt man sich auf die benachbarten schottischen Inseln versetzt.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_CONNE1200_1.jpg,"52,90",sofort lieferbar,Connemara 12 Jahre,https://www.whisky.de/shop/Irland/Single-Malt/Connemara-12-Jahre--.html?&searchorigin=2
"46,5 % vol","0,7 Liter",{'Sorte:': 'Single Malt Whiskey'},Dingle Distillery Farranredmond Dingle Co. Kerry/IE,"Die irische Dingle Brennerei wurde 2012 von den drei Bier-Brauern Oliver Hughes, Liam LaHart und Peter Mosley gegründet. Mittlerweile haben sie das vierte Batch ihres dreifach destillierten Irish Whiskey veröffentlicht, für das Bourbon-, Sherry- sowie Portweinfässer miteinander vermählt wurden.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_DINGL0B40_1.jpg,"69,90",sofort lieferbar,Dingle Single Malt Batch 4,https://www.whisky.de/shop/Irland/Single-Malt/Dingle-Single-Malt-Batch-4.html?&searchorigin=2
46 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whiskey'},The Dublin Liberties Distillery 33 Mill Street Dublin 8/IE,Die Brennereikunst Dublin's erlebte in den letzten Jahren eine Wiederbelebung. Für die Brennerei Dublin Liberties konnte Darryl McNally als Master Distiller gewonnen werden.,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_DUBLI10CA_1.jpg,"54,90",sofort lieferbar,Dublin Liberties Copper Alley 10 Jahre,https://www.whisky.de/shop/Irland/Single-Malt/Dublin-Liberties-Copper-Alley-10-Jahre.html?&searchorigin=2
46 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whiskey'},Hibernia Distillers Unit 1G The Atrium Blackpool Business Centre Blackpool Cork/IE,"Hyde No. 7, das 'Presidents Cask', ist dreifach destilliert. Anschließend reifte er in frischen Oloroso Sherryfässern aus Spanien, dementsprechend üppig ist der Sherryeinfluss.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_HYDE007SH_1.jpg,"37,90",sofort lieferbar,Hyde No. 7 Oloroso /2018,https://www.whisky.de/shop/Irland/Single-Malt/Hyde-No-7-Oloroso-2018.html?&searchorigin=2
46 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whiskey'},Hibernia Distillers Unit 1G The Atrium Blackpool Business Centre Blackpool Cork/IE,"Der Single Malt reifte in Dark Barbados Rumfässern nach. Die Flasche ziert die Zahl 1922, das Jahr in dem Irland unabhängig wurde.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_HYDE004RU_1.jpg,"38,90",sofort lieferbar,Hyde No. 4 Rum 6 Jahre,https://www.whisky.de/shop/Irland/Single-Malt/Hyde-No-4-Rum-6-Jahre--.html?&searchorigin=2
40 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whiskey'},The Irishman Ltd. Equity House Deerpark Business Park Dublin Rd Co. Carlow/IE,"Bernard und Rosemary Walsh gründeten 1999 die Walsh Whiskey Distillery. Seit 2016 brennt das Unternehmen auch selbst Whiskey. Die neue Brennerei ist die einzige in Irland, die unter einem Dach Potstill, Malt und Grain Whiskey produziert. The Irishman wird dreifach destilliert. ",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_IRMAN0000_1.jpg,"31,90",sofort lieferbar,The Irishman,https://www.whisky.de/shop/Irland/Single-Malt/The-Irishman.html?&searchorigin=2
43 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whiskey'},The Irishman Ltd. Equity House Deerpark Business Park Dublin Rd Co. Carlow/IE,"Bernard und Rosemary Walsh gründeten 1999 die Walsh Whiskey Distillery. Seit 2016 brennt das Unternehmen auch selbst Whiskey. Die neue Brennerei ist die einzige in Irland, die unter einem Dach Potstill, Malt und Grain Whiskey produziert. The Irishman wird dreifach destilliert. ",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_IRMAN1200_1.jpg,"49,90",sofort lieferbar,The Irishman 12 Jahre,https://www.whisky.de/shop/Irland/Single-Malt/The-Irishman-12-Jahre.html?&searchorigin=2
46 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whiskey'},Sierra Madre Trend Food GmbH Rohrstr. 15 58093 Hagen/DE,"Kinahan's Irish Whiskey wurde 1779 von Daniel Kinahan ins Leben gerufen. Seitdem ist das Unternehmen in Familienbesitz. Im Jahr 1807 war der Lord Lieutenant von Irland so begeistert von dem Whiskey, dass er alle befüllten Fässer für seinen privaten Verbrauch reservieren ließ. Noch heute trägt daher jede Flasche die Initialen 'L. L.'. Der Single Malt reifte für zehn Jahre in frisch ausgebrannten amerikanischen Eichenfässern. ",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_KINAH1000_1.jpg,"59,90",sofort lieferbar,Kinahan's 10 Jahre,https://www.whisky.de/shop/Irland/Single-Malt/Kinahan-s-10-Jahre.html?&searchorigin=2
40 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Aberlour Distillery Co. Ltd. Aberlour Banffshire AB 38 9PJ/GB,"Der Aberlour Forest Reserve reift für mindestens 10 Jahre in Bourbon- und Sherryfässern, bevor er sein Finish in französischen Eichenfässern erhält. Dadurch bekommt er einen weichen und würzigen Charakter sowie ein langes, wärmendes Finish.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_ABERL10FR_1.jpg,"36,90",sofort lieferbar,Aberlour Forest Reserve 10 Jahre,https://www.whisky.de/shop/Schottland/Single-Malt/Aberlour-Forest-Reserve-10-Jahre.html?&searchorigin=2
61 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Aberlour Distillery Co. Ltd. Aberlour Banffshire AB 38 9PJ/GB,Der Single Malt a'bunadh (gälisch: Das Original) trägt keine Altersangabe. Er wird nicht kühlgefiltert und in Batches mit deren natürlicher Fassstärke abgefüllt. Die Reifung erfolgt ausschließlich in Oloroso Sherry Butts.,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_ABERL0A63_1.jpg,"61,90",sofort lieferbar,Aberlour a'bunadh Batch 63,https://www.whisky.de/shop/Schottland/Single-Malt/Aberlour-a-bunadh-Batch-63.html?&searchorigin=2
46 % vol,"0,7 Liter","{'Sorte:': 'Single Malt Whisky', 'Abfüller:': 'Douglas Laing'}",Douglas Laing & Co. Ltd. Douglas House 18 Lynedoch Crescent Glasgow G3 6EQ/GB,Dieser Auchroisk wurde vom unabhängigen Abfüller Douglas Laing in der Provenance Serie auf den Markt gebracht. Die Whiskys dieser Serie werden in kleinen Batches oder wie bei dieser Abfüllung als Einzelfass abgefüllt. Das Etikett enthält eine kurze Geschmacksbeschreibung. Alle Whiskys sind nicht gefärbt und nicht kühlgefiltert und deshalb auch mit starken 46% vol abgefüllt.,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_AUCHR11PR_1.jpg,"62,90",sofort lieferbar,Auchroisk Provenance 11J-2007/2019,https://www.whisky.de/shop/Schottland/Single-Malt/Auchroisk-Provenance-11J-2007-2019.html?&searchorigin=2
"51,5 % vol","0,7 Liter","{'Sorte:': 'Single Malt Whisky', 'Abfüller:': 'Signatory'}",Signatory Vintage Scotch Whisky Co. Ltd. Pitlochry PH16 5JP/GB,"Dieser Balmenach von Signatory Vintage wurde exklusiv für Whisky.de abgefüllt. Der Single Malt reifte 30 Jahre in einem Hogshead. Die Abfüllung gehört zur Cask Strength Collection, in der die Whiskys direkt in Fassstärke abgefüllt wurden. Sie sind besonders für fortgeschrittene Genießer empfehlenswert. Alle Flaschen tragen genaue Informationen über die Brenn- und Abfülldaten sowie die Fässer.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_BALME88SI_1.jpg,"168,00",sofort lieferbar,Balmenach 'Whisky.de exklusiv' 30J-1988/2019,https://www.whisky.de/shop/Schottland/Single-Malt/Balmenach-Whisky-de-exklusiv-30J-1988-2019.html?&searchorigin=2
"48,3 % vol","0,7 Liter",{'Sorte:': 'Single Malt Whisky'},The Balvenie Distillery Co. Balvenie Maltings Dufftown Banffshire  AB55 4BB/GB,"Der Balvenie Peated Triple Cask ist das Ergebnis eines Experiments, das Malt Master David C. Stewart und der frühere Distillery Manager Ian Millar im Jahr 2001 wagten. Zu dieser Zeit wurde aufgrund des Abschwungs auf dem gesamten Whiskymarkt allgemein wenig produziert. Es ist der erste Balvenie Single Malt, der aus 100% rauchigem Malz hergestellt wurde. Anschließend reifte er für 14 Jahre in drei verschiedenen Fasstypen: First Fill und Refill Bourbonfässer sowie Sherryfässer. ",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_BALVE14TC_1.jpg,"98,90","sofort lieferbar, nur eine Flasche pro Kunde",Balvenie Peated Triple Cask 14 Jahre,https://www.whisky.de/shop/Schottland/Single-Malt/Balvenie-Peated-Triple-Cask-14-Jahre.html?&searchorigin=2
46 % vol,"0,7 Liter","{'Sorte:': 'Single Malt Whisky', 'Abfüller:': 'Douglas Laing'}",Douglas Laing & Co. Ltd. Douglas House 18 Lynedoch Crescent Glasgow G3 6EQ/GB,Dieser Blair Athol wurde vom unabhängigen Abfüller Douglas Laing in der Provenance Serie auf den Markt gebracht. Die Whiskys dieser Serie werden in kleinen Batches oder wie bei dieser Abfüllung als Einzelfass abgefüllt. Das Etikett enthält eine kurze Geschmacksbeschreibung. Alle Whiskys sind nicht gefärbt und nicht kühlgefiltert und deshalb auch mit starken 46% vol abgefüllt.,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_BLATH08PR_1.jpg,"43,90",sofort lieferbar,Blair Athol Provenance 8J-2011/2019,https://www.whisky.de/shop/Schottland/Single-Malt/Blair-Athol-Provenance-8J-2011-2019.html?&searchorigin=2
46 % vol,"0,7 Liter","{'Sorte:': 'Single Malt Whisky', 'Abfüller:': 'Douglas Laing'}",Douglas Laing & Co. Ltd. Douglas House 18 Lynedoch Crescent Glasgow G3 6EQ/GB,"In der Premier Barrel Serie werden ausgewählte Einzelfässer in Flaschen (Steingut) gefüllt, die wie Whiskydekanter aus dem 18. Jahrhundert gestaltet sind. ",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_BLATH08DL_1.jpg,"54,90",sofort lieferbar,Blair Athol Premier Barrel 8J-2011,https://www.whisky.de/shop/Schottland/Single-Malt/Blair-Athol-Premier-Barrel-8J-2011.html?&searchorigin=2
"63,9 % vol","0,7 Liter","{'Sorte:': 'Single Malt Whisky', 'Abfüller:': 'Signatory'}",Signatory Vintage Scotch Whisky Co. Ltd. Pitlochry PH16 5JP/GB,Dieser 8-jährige Ben Nevis wurde exklusiv für Whisky.de abgefüllt. Der Malt aus der Unchillfiltered Collection reifte in einem Bourbonfass. Statt mit den üblichen 46% vol wurde er in Fassstärke abgefüllt!,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_BNEVI11SI_1.jpg,"54,90",sofort lieferbar,Ben Nevis Cask Strength 'Whisky.de exklusiv' 8J-2011/2019,https://www.whisky.de/shop/Schottland/Single-Malt/Ben-Nevis-Cask-Strength-Whisky-de-exklusiv-8J-2011-2019.html?&searchorigin=2
